Time Taken (QNS/Minutes),Question Difficulty,Topic Difficulty,Score,Skill Level
0.07533102524424987,1.1,7.5,100%,Advanced
0.10813354236235266,1.6,7.2,100%,Advanced
0.09983713124420754,8.7,1.5,99.6%,Advanced
0.13153277285225104,6.3,3.1,100%,Advanced
0.3989817892148986,3.0,7.9,50.949999999999996%,Beginner
0.29929284150079877,2.9,1.9,78.4%,Beginner
0.2356152863066912,7.0,8.1,89.8%,Advanced
0.17236020613116093,4.4,8.6,41.5%,Beginner
0.11267363638553088,7.5,4.0,97.0%,Advanced
0.28720999144021797,5.8,2.6,62.199999999999996%,Beginner
0.165699135350114,8.1,1.1,100%,Advanced
0.4077732960004111,2.4,5.4,64.9%,Beginner
0.06227778682008786,9.9,7.0,86.2%,Advanced
0.06758856536205875,6.5,2.0,100%,Advanced
0.12528090608918713,7.7,5.9,38.8%,Beginner
0.16563409841586327,5.4,8.2,92.8%,Advanced
0.0699940003780822,10.0,5.2,56.800000000000004%,Intermediate
0.23646179683900376,2.6,8.4,50.5%,Beginner
0.14498294199061076,1.6,9.8,48.699999999999996%,Beginner
0.4137226809907648,1.7,6.5,63.1%,Beginner
0.22660368055491104,4.0,1.3,76.15%,Beginner
0.20959731937678697,9.9,7.7,84.8%,Advanced
0.1358199931524351,4.2,7.5,47.35%,Beginner
0.3055392568602486,5.8,9.5,31.14999999999999%,Beginner
0.27249371967456026,7.4,7.4,33.39999999999999%,Beginner
0.08242670338569374,2.2,6.9,100%,Advanced
0.4087336132421614,2.2,3.1,76.15%,Beginner
0.23167706073109054,8.7,4.5,93.6%,Advanced
0.2704161686505248,9.2,3.2,44.2%,Beginner
0.20695185994324578,9.7,5.3,90.0%,Advanced
0.07236964167447357,1.3,7.1,100%,Advanced
0.15653059320759646,5.4,7.3,94.6%,Advanced
0.35037043933583967,7.9,4.3,67.30000000000001%,Intermediate
0.24869050802822487,6.0,9.6,88.8%,Advanced
0.08005456220482164,8.7,1.8,99.0%,Advanced
0.13069315749094185,3.0,1.9,100%,Advanced
0.09831575243524585,7.4,8.7,87.8%,Advanced
0.24217406175047096,6.7,4.6,49.15%,Beginner
0.15752294020874,5.3,8.2,93.0%,Advanced
0.08981469855449331,9.2,5.6,90.4%,Advanced
0.21032165863847102,4.2,3.5,100%,Advanced
0.16624374746889192,9.2,9.7,14.950000000000003%,Beginner
0.439552847510806,8.4,8.9,22.14999999999999%,Beginner
0.1692201622731065,3.4,2.7,72.55%,Beginner
0.062512273776979,6.2,6.5,94.6%,Advanced
0.3491430919733241,8.8,2.3,50.05%,Beginner
0.11451851544931889,6.8,2.7,100%,Advanced
0.21043593836529845,6.2,9.7,88.2%,Advanced
0.18021036312454078,2.7,9.5,45.1%,Beginner
0.24810484081291756,5.3,8.4,92.6%,Advanced
0.23428209027516858,7.8,4.6,95.2%,Advanced
0.09477305375029875,9.4,3.8,93.6%,Advanced
0.09912635270449724,8.4,3.1,97.0%,Advanced
0.15041482070969797,5.4,4.7,99.8%,Advanced
0.3237144053050962,3.2,2.8,73.0%,Beginner
0.3266355144601854,8.5,6.1,34.3%,Beginner
0.16684969984237893,7.7,3.2,98.2%,Advanced
0.239151878733392,5.3,5.2,52.75%,Beginner
0.4040031777221947,5.9,5.8,47.35%,Beginner
0.14961707335052415,6.7,5.1,96.4%,Advanced
0.19222274939604736,1.3,1.0,100%,Advanced
0.13743056757531538,2.5,1.1,100%,Advanced
0.1852396017477479,6.0,6.2,95.6%,Advanced
0.34151482035263053,9.1,9.5,16.299999999999997%,Beginner
0.23282333892237453,7.8,4.0,96.4%,Advanced
0.10869696340017274,3.0,9.4,95.2%,Advanced
0.16362237116907824,6.3,6.4,94.6%,Advanced
0.06272108766381417,4.0,1.7,100%,Advanced
0.1780598237417588,7.8,2.6,99.2%,Advanced
0.2904388537598269,1.2,8.8,55.0%,Beginner
0.234915074854635,4.8,6.0,98.4%,Advanced
0.12882075400692783,7.5,7.2,90.6%,Advanced
0.3053320834119309,9.1,5.6,33.85000000000001%,Beginner
0.1469345706200178,6.4,8.1,91.0%,Advanced
0.4189557096249789,3.4,6.4,55.9%,Beginner
0.16931334158530073,3.9,4.3,100%,Advanced
0.10847555642238824,5.7,6.5,95.6%,Advanced
0.20259146767261438,2.5,2.2,78.85%,Beginner
0.1490752581753734,6.4,8.8,89.6%,Advanced
0.29640861650318434,1.4,4.2,74.8%,Beginner
0.15733851181578987,1.5,4.5,73.0%,Beginner
0.22729662748991583,4.6,1.2,100%,Advanced
0.17471575959929656,7.0,5.0,96.0%,Advanced
0.436172162565925,6.2,6.4,43.3%,Beginner
0.24711132143502917,6.0,8.7,33.85000000000001%,Beginner
0.21109463734859604,3.5,4.5,100%,Advanced
0.12949111813335237,8.2,5.1,93.4%,Advanced
0.08215483271495409,6.6,5.1,69.05000000000001%,Intermediate
0.3074716150257287,3.3,7.6,50.95%,Beginner
0.3939986600891962,9.9,4.7,34.3%,Beginner
0.20889590459250257,6.5,7.8,35.64999999999999%,Beginner
0.23531922918803133,9.3,7.6,23.950000000000003%,Beginner
0.12846632218468612,6.0,6.7,94.6%,Advanced
0.18871147906272878,8.8,9.1,84.2%,Advanced
0.19515467782665172,7.8,2.0,55.9%,Beginner
0.14961296050590278,2.8,2.8,100%,Advanced
0.07975285346078256,1.5,7.3,100%,Advanced
0.0913398797518594,5.4,4.4,100%,Advanced
0.2408224044906681,9.6,7.7,85.4%,Advanced
0.17384786556591109,4.1,7.7,68.69999999999999%,Intermediate
0.43263584787525394,5.7,8.8,34.75%,Beginner
0.18840388360013516,3.1,7.2,99.4%,Advanced
0.2233257265859221,6.7,2.1,100%,Advanced
0.1190215152760297,4.4,7.1,97.0%,Advanced
0.18365631131734272,3.8,4.3,100%,Advanced
0.18283389977831044,9.3,3.0,95.4%,Advanced
0.37411878283636485,4.7,9.7,35.2%,Beginner
0.2994629949563972,8.3,7.2,30.25%,Beginner
0.19109362468719027,4.0,2.2,100%,Advanced
0.24672496300565175,5.3,1.0,71.65%,Beginner
0.19557853025284722,7.2,1.4,100%,Advanced
0.4480532177618322,2.8,7.8,52.300000000000004%,Beginner
0.2352392069882187,3.0,5.5,100%,Advanced
0.1380069909950301,7.3,7.0,35.64999999999999%,Beginner
0.13350428537670075,7.4,7.6,32.5%,Beginner
0.11205220739271277,3.3,3.5,69.4%,Beginner
0.24053783314280408,8.8,8.2,86.0%,Advanced
0.18427687435921783,6.2,3.2,100%,Advanced
0.27504573422225176,3.2,6.0,58.6%,Beginner
0.4328875361122547,2.6,9.6,45.1%,Beginner
0.26740678680349544,3.8,6.8,52.300000000000004%,Beginner
0.330763272899517,9.8,2.5,44.65%,Beginner
0.1510796640568828,8.0,8.5,87.0%,Advanced
0.18632877170473505,4.7,5.1,55.9%,Beginner
0.22896708399043111,4.8,8.1,94.2%,Advanced
0.2462958367778709,6.1,2.9,100%,Advanced
0.15925746153021722,9.5,1.5,98.0%,Advanced
0.09816935157429138,5.7,1.9,100%,Advanced
0.18704840828409014,3.7,7.5,49.6%,Beginner
0.22378617214945773,6.4,7.8,91.6%,Advanced
0.12827910104118811,4.9,7.2,45.55%,Beginner
0.4150367644104481,7.3,8.3,29.799999999999997%,Beginner
0.198688090460655,8.4,6.6,32.5%,Beginner
0.12908361945223817,5.1,2.1,100%,Advanced
0.4191486308319386,5.5,9.8,31.14999999999999%,Beginner
0.1866751032194119,6.6,2.6,58.6%,Beginner
0.15394405238333542,7.9,4.5,95.2%,Advanced
0.3142243666180913,9.6,1.6,49.6%,Beginner
0.26176138429062107,8.6,4.8,39.7%,Beginner
0.04889508104503399,7.9,6.5,91.2%,Advanced
0.44568159078375513,2.8,2.2,77.5%,Beginner
0.06775202208575024,9.6,1.9,97.0%,Advanced
0.14714281349942465,2.2,4.3,100%,Advanced
0.1549779069958509,7.1,5.8,41.95%,Beginner
0.4028958489909417,3.6,8.7,44.650000000000006%,Beginner
0.4008682671324755,6.7,5.4,45.55%,Beginner
0.20723455875067023,4.6,6.7,97.4%,Advanced
0.07856205757502209,5.2,8.9,91.8%,Advanced
0.13891384565709095,4.0,9.9,92.2%,Advanced
0.46073129358729753,2.0,4.0,73.0%,Beginner
0.12306617931821988,9.4,7.0,87.2%,Advanced
0.4434290703361058,1.7,3.3,77.5%,Beginner
0.4176134319007791,7.9,5.6,39.25%,Beginner
0.18939546845084876,7.7,9.5,85.6%,Advanced
0.4363848009018814,9.2,5.4,34.3%,Beginner
0.11174059212523153,7.3,7.8,57.15%,Intermediate
0.25208499428465286,4.7,1.7,71.2%,Beginner
0.17251905889162156,9.1,5.1,36.1%,Beginner
0.3962745812455696,4.6,3.3,64.45%,Beginner
0.3779164013559727,6.0,8.7,33.85000000000001%,Beginner
0.20995902574297626,8.0,7.3,31.14999999999999%,Beginner
0.08924253388181774,8.2,9.8,84.0%,Advanced
0.38147258415658175,6.7,9.7,26.200000000000003%,Beginner
0.14401087533620469,4.1,7.3,48.7%,Beginner
0.10101188736419375,5.4,8.2,92.8%,Advanced
0.2562970589887103,9.2,6.3,30.25%,Beginner
0.32279549917484496,2.2,2.4,93.9%,Intermediate
0.10943437739964719,4.8,9.4,91.6%,Advanced
0.13679088034524972,9.9,2.9,94.4%,Advanced
0.3741756827498876,1.0,8.0,59.5%,Beginner
0.23072970415505462,7.7,9.3,23.5%,Beginner
0.32081048571050164,6.1,2.1,63.1%,Beginner
0.15407113905409403,7.3,1.3,61.300000000000004%,Beginner
0.29606328681349914,7.7,7.5,31.60000000000001%,Beginner
0.27558824450487174,7.5,9.4,23.950000000000003%,Beginner
0.07375459076927768,5.2,5.0,99.6%,Advanced
0.07706811265077045,4.3,4.4,100%,Advanced
0.0719276426429191,8.1,6.6,90.6%,Advanced
0.24043795980014035,5.8,7.7,93.0%,Advanced
0.19350061729217344,2.4,6.7,59.050000000000004%,Beginner
0.38821040252583344,1.7,5.4,68.05%,Beginner
0.21487396842623743,5.2,3.2,100%,Advanced
0.2525523670022949,7.0,7.7,33.85000000000001%,Beginner
0.12972028569955116,2.1,4.2,100%,Advanced
0.2511476920447402,8.2,7.3,89.0%,Advanced
0.3096714859123661,7.2,2.2,57.699999999999996%,Beginner
0.22018364555265893,8.8,6.5,89.4%,Advanced
0.22482916626210508,7.4,2.4,55.9%,Beginner
0.0934003167063648,7.4,4.9,95.4%,Advanced
0.15391111719884837,5.9,7.0,64.85%,Intermediate
0.2188480515073378,3.4,1.6,77.5%,Beginner
0.25851789284676946,6.4,3.3,56.35%,Beginner
0.13715349316173822,4.2,4.8,100%,Advanced
0.24301582338546907,1.7,7.9,56.800000000000004%,Beginner
0.4102908586623215,4.5,8.7,40.6%,Beginner
0.191632060489604,2.7,1.1,100%,Advanced
0.14934263788164293,8.7,1.1,55.900000000000006%,Beginner
0.12129896949011154,4.4,9.6,92.0%,Advanced
0.2565162314559899,8.9,4.8,62.050000000000004%,Intermediate
0.083049589907226,8.3,8.8,85.8%,Advanced
0.1881312113387378,2.8,1.6,100%,Advanced
0.11586319181413283,4.9,3.9,100%,Advanced
0.24792119683701624,3.1,9.3,44.199999999999996%,Beginner
0.1976153116193664,2.8,7.9,98.6%,Advanced
0.08488662109163815,4.6,7.5,95.8%,Advanced
0.21739150790140263,6.7,6.1,94.4%,Advanced
0.2617812419817017,9.8,5.7,30.25%,Beginner
0.3593412587093438,1.1,5.6,69.85%,Beginner
0.3884920171243241,9.6,1.8,48.699999999999996%,Beginner
0.4307868101038737,7.8,6.4,36.1%,Beginner
0.32817755595366993,5.6,6.1,47.35%,Beginner
0.24226044302802824,6.7,3.2,100%,Advanced
0.19839834900976286,7.3,5.6,94.2%,Advanced
0.045531772308788354,7.8,6.9,90.6%,Advanced
0.3890479618108391,3.5,9.4,41.949999999999996%,Beginner
0.07520911435759102,4.5,9.5,92.0%,Advanced
0.2540261998059358,9.0,9.8,15.399999999999991%,Beginner
0.1335216941985473,5.1,4.5,100%,Advanced
0.2757109857492792,4.6,4.3,59.95%,Beginner
0.14678387298758672,2.5,8.5,98.0%,Advanced
0.10729417766206294,5.5,2.4,64.44999999999999%,Beginner
0.04948151608660875,7.0,9.7,86.6%,Advanced
0.1696615930183405,1.3,9.9,97.6%,Advanced
0.1507010777154078,7.5,7.1,34.3%,Beginner
0.13903681030771353,6.6,1.4,100%,Advanced
0.17491617336900836,7.6,3.6,97.6%,Advanced
0.21990543829000986,7.8,5.5,40.15%,Beginner
0.44361935868585045,5.9,9.7,29.799999999999997%,Beginner
0.15462691594129174,8.3,8.6,86.2%,Advanced
0.1788532584571434,7.5,7.6,89.8%,Advanced
0.2328740641545558,2.7,1.9,79.3%,Beginner
0.36816120796109103,7.7,1.5,58.6%,Beginner
0.07191711984824845,2.3,3.5,100%,Advanced
0.24296658144937036,1.3,9.0,99.4%,Advanced
0.27895069815413737,3.5,7.6,71.15%,Intermediate
0.09868413058334648,5.5,7.6,93.8%,Advanced
0.3099852496751643,9.3,5.7,32.5%,Beginner
0.25083017259664225,8.4,7.3,88.6%,Advanced
0.22975479649898453,2.9,9.3,95.6%,Advanced
0.15526980585930644,9.1,4.6,38.35%,Beginner
0.43275150185125527,7.4,1.2,61.300000000000004%,Beginner
0.27613506595639276,2.4,2.7,77.05%,Beginner
0.21416817175055172,2.0,8.9,98.2%,Advanced
0.23154894101844234,7.2,9.1,26.64999999999999%,Beginner
0.29953552268349204,9.6,3.6,40.6%,Beginner
0.16627624168167102,5.2,6.4,96.8%,Advanced
0.24666707425690113,10.0,1.7,96.6%,Advanced
0.32684176877455834,1.2,4.6,73.9%,Beginner
0.09175850712141063,2.2,5.8,100%,Advanced
0.42039525004090283,8.1,1.7,55.900000000000006%,Beginner
0.05186301632991236,3.8,8.0,96.4%,Advanced
0.1626970966436522,2.0,2.0,82.0%,Beginner
0.19820180665713275,9.4,5.6,90.0%,Advanced
0.10176821526515142,2.0,3.7,100%,Advanced
0.34044724307930146,2.3,9.2,48.25%,Beginner
0.07336917079107629,2.0,8.5,99.0%,Advanced
0.4120667605931985,10.0,8.6,16.299999999999997%,Beginner
0.28342306196595746,10.0,3.2,40.6%,Beginner
0.3593976384361507,9.1,7.3,26.200000000000003%,Beginner
0.1841261803146085,3.9,4.0,100%,Advanced
0.27186135729056654,6.5,8.1,34.3%,Beginner
0.16358479548328325,8.0,7.1,89.8%,Advanced
0.14040736381215252,2.2,2.7,77.95%,Beginner
0.07791531113006363,3.5,7.1,98.8%,Advanced
0.05726420226302069,5.9,1.8,100%,Advanced
0.2232646947151979,1.4,4.5,100%,Advanced
0.19625249003533943,4.1,2.9,100%,Advanced
0.4110010579490129,6.0,8.2,36.1%,Beginner
0.12159819709184634,9.3,3.4,94.6%,Advanced
0.2163709060702696,6.1,5.3,97.2%,Advanced
0.18523112293193686,3.0,4.0,100%,Advanced
0.42372125063707905,9.0,6.7,29.35000000000001%,Beginner
0.24798462911044084,9.9,5.7,88.8%,Advanced
0.23936436049359522,9.3,7.5,24.39999999999999%,Beginner
0.1427021865910547,3.4,8.9,95.4%,Advanced
0.28972671052611737,3.7,9.6,63.449999999999996%,Intermediate
0.33671931544636385,4.3,6.9,49.6%,Beginner
0.23486598930468727,6.4,5.7,95.8%,Advanced
0.2249933348570042,7.4,9.5,50.85000000000001%,Intermediate
0.19730950909491657,8.3,2.4,98.6%,Advanced
0.2782961030713418,3.3,2.8,72.55%,Beginner
0.22532564411343195,7.2,3.0,74.30000000000001%,Intermediate
0.14073397184041242,8.3,4.2,43.75%,Beginner
0.23484356702934953,4.5,7.1,47.800000000000004%,Beginner
0.08497417348266655,6.8,3.7,99.0%,Advanced
0.1549140754851622,8.8,7.3,87.8%,Advanced
0.2766687987681203,9.7,8.6,17.650000000000006%,Beginner
0.06315370779727145,1.5,8.2,100%,Advanced
0.07497110533266516,5.5,3.5,100%,Advanced
0.13073346879414077,7.0,1.2,100%,Advanced
0.14936492731461698,6.5,6.1,43.300000000000004%,Beginner
0.10066782288132323,9.0,6.1,89.8%,Advanced
0.3055687242220825,8.8,9.2,19.0%,Beginner
0.4290149311729202,8.3,8.8,23.049999999999997%,Beginner
0.2654496196246659,9.1,8.3,21.700000000000003%,Beginner
0.14720278056214986,4.0,6.2,99.6%,Advanced
0.285895509619549,8.0,4.4,66.6%,Intermediate
0.19892821874998268,8.2,9.4,84.8%,Advanced
0.06640232634131359,6.7,4.2,98.2%,Advanced
0.31271132460984097,1.0,4.4,75.7%,Beginner
0.10645058583215342,6.3,6.1,95.2%,Advanced
0.36788079370933796,5.0,3.6,61.300000000000004%,Beginner
0.08290073355511514,8.8,8.9,84.6%,Advanced
0.428698796604035,8.6,3.0,47.800000000000004%,Beginner
0.0597471650582066,5.9,3.8,100%,Advanced
0.1548325156792213,8.2,1.8,55.0%,Beginner
0.18107416668348905,2.1,2.2,100%,Advanced
0.07106505045860641,7.8,7.6,89.2%,Advanced
0.16385243807399888,9.2,8.0,22.60000000000001%,Beginner
0.4293135310228548,4.3,10.0,35.64999999999999%,Beginner
0.3594207627878247,2.3,1.8,81.55%,Beginner
0.31182984153897936,7.1,8.1,31.60000000000001%,Beginner
0.1993552299531006,2.3,3.5,73.9%,Beginner
0.2143175311077908,5.2,3.0,100%,Advanced
0.0775831240000773,8.7,1.3,100%,Advanced
0.18419889657098082,4.6,6.6,70.80000000000001%,Intermediate
0.05858916588036677,1.6,4.8,100%,Advanced
0.2771451540579265,3.6,5.3,59.949999999999996%,Beginner
0.22787543339677502,7.3,9.3,25.299999999999997%,Beginner
0.42132072481750843,2.4,1.9,80.65%,Beginner
0.13741695633794176,5.8,2.6,62.199999999999996%,Beginner
0.14538359963426722,2.7,9.6,95.4%,Advanced
0.12059136944909067,1.9,4.3,100%,Advanced
0.11933457818511997,5.1,8.1,93.6%,Advanced
0.21755667773835477,6.0,3.2,100%,Advanced
0.3020008472966382,7.2,6.6,37.9%,Beginner
0.15444976748869135,9.6,6.9,87.0%,Advanced
0.19024289223975602,7.3,2.6,100%,Advanced
0.41875651699601385,4.6,6.6,49.6%,Beginner
0.24150117003423224,9.9,7.1,86.0%,Advanced
0.20654837894652628,4.9,3.2,81.64999999999999%,Intermediate
0.10614106117390446,5.3,1.1,100%,Advanced
0.357101910532436,8.0,8.7,24.85000000000001%,Beginner
0.16842418899415768,5.6,2.6,63.1%,Beginner
0.09970724505981843,7.0,7.3,91.4%,Advanced
0.2588702429299462,6.4,1.0,66.69999999999999%,Beginner
0.4046331360284686,3.7,7.6,49.15%,Beginner
0.39562226066699296,9.3,8.2,21.25%,Beginner
0.23654820650264569,9.9,2.7,43.3%,Beginner
0.10768973284814416,7.9,1.3,100%,Advanced
0.09617343329105235,5.3,7.6,94.2%,Advanced
0.06423515164643934,5.3,3.8,100%,Advanced
0.1049785256351638,7.3,4.6,46.45%,Beginner
0.44685373607365847,4.8,5.2,55.0%,Beginner
0.04882509141044852,8.8,6.6,89.2%,Advanced
0.15035870300746454,5.1,9.7,33.400000000000006%,Beginner
0.04603322058651806,6.0,2.4,100%,Advanced
0.09061993067502729,1.2,9.2,99.2%,Advanced
0.1246868533540898,1.3,4.4,90.05%,Intermediate
0.1703114419242003,3.6,9.8,93.2%,Advanced
0.1257628768566853,7.2,7.9,32.05%,Beginner
0.43547977457165404,9.6,7.7,22.14999999999999%,Beginner
0.24496905512862074,6.9,6.0,94.2%,Advanced
0.29737143372173175,1.1,1.7,87.4%,Beginner
0.24642743190701416,2.1,4.1,72.1%,Beginner
0.37552366648599467,5.4,8.3,38.349999999999994%,Beginner
0.12514279520276286,3.9,8.2,95.8%,Advanced
0.4538965342514431,2.1,9.8,46.449999999999996%,Beginner
0.21371750282283603,1.4,2.6,100%,Advanced
0.33190538791583307,8.9,6.7,55.39999999999999%,Intermediate
0.3945569779530606,9.8,2.4,45.099999999999994%,Beginner
0.06433610348802539,2.4,7.3,100%,Advanced
0.2463292117515292,9.2,4.3,93.0%,Advanced
0.33006282046988406,8.3,5.2,39.25%,Beginner
0.23513583823374395,8.9,1.7,98.8%,Advanced
0.07370553773626899,9.5,6.5,88.0%,Advanced
0.24871000277670524,7.7,5.2,41.949999999999996%,Beginner
0.3497962582425269,5.0,5.7,51.85%,Beginner
0.1899006536514895,6.1,7.3,93.2%,Advanced
0.20654568164461323,9.2,1.1,53.650000000000006%,Beginner
0.28700669307010795,3.7,8.4,45.55%,Beginner
0.1189119521387673,8.5,9.1,84.8%,Advanced
0.14664210124058716,6.8,7.0,92.4%,Advanced
0.3953014682573044,4.0,7.9,46.449999999999996%,Beginner
0.24604320489071432,3.4,6.5,55.449999999999996%,Beginner
0.11335697981972176,10.0,4.9,90.2%,Advanced
0.1208191300650093,9.6,6.7,87.4%,Advanced
0.20427718819827645,7.6,2.7,99.4%,Advanced
0.15536677451200379,10.0,2.8,42.4%,Beginner
0.40778474598533654,7.3,2.2,57.25%,Beginner
0.10675187970086385,9.4,5.6,57.5%,Intermediate
0.0752270781155447,4.0,6.5,99.0%,Advanced
0.23481009219053292,3.0,3.6,70.3%,Beginner
0.3696547131590186,5.5,5.1,52.300000000000004%,Beginner
0.15059722322500196,2.3,7.1,57.7%,Beginner
0.1598520664426606,6.9,6.3,93.6%,Advanced
0.1323545503966601,7.5,8.5,88.0%,Advanced
0.22715225484407162,8.6,2.3,98.2%,Advanced
0.39888213820195717,9.2,7.9,23.049999999999997%,Beginner
0.21412856990608412,5.6,9.8,30.700000000000003%,Beginner
0.11051321541159402,1.1,9.0,99.8%,Advanced
0.06760470726892988,6.2,4.7,98.2%,Advanced
0.2315654022173238,1.5,4.8,87.95%,Intermediate
0.3962873439015027,4.7,3.4,63.550000000000004%,Beginner
0.22989562517034096,1.2,4.8,100%,Advanced
0.15220480194233926,3.5,4.1,100%,Advanced
0.19223268030730523,6.1,8.8,32.95%,Beginner
0.20363469985994126,4.6,9.2,37.900000000000006%,Beginner
0.3906659879576392,5.7,3.6,58.15%,Beginner
0.37684424446891335,9.7,3.5,40.6%,Beginner
0.2310859623408778,1.8,2.0,82.9%,Beginner
0.10045309942016777,4.8,7.6,44.2%,Beginner
0.14421115829215164,3.3,6.6,100%,Advanced
0.12191082522764535,8.8,3.9,94.6%,Advanced
0.15937449231314152,7.8,2.7,52.75%,Beginner
0.37707356473211145,5.7,2.6,62.65%,Beginner
0.14438187329689844,2.9,5.0,64.44999999999999%,Beginner
0.09223824461044254,2.6,9.5,95.8%,Advanced
0.05994032857288904,9.8,5.0,90.4%,Advanced
0.30123855296295526,5.1,1.1,72.1%,Beginner
0.217282418821258,9.1,1.8,50.949999999999996%,Beginner
0.32132832342276135,9.0,1.6,72.9%,Intermediate
0.08970937882745719,7.1,3.8,98.2%,Advanced
0.14088463098812887,2.6,6.4,59.5%,Beginner
0.2694856349111912,6.5,2.8,58.15%,Beginner
0.41096251339583756,6.7,8.5,31.60000000000001%,Beginner
0.11252416894961006,8.8,9.3,18.549999999999997%,Beginner
0.14410304854565298,3.8,3.4,100%,Advanced
0.09773089341979477,5.5,9.7,89.6%,Advanced
0.08825316676631374,2.1,8.4,99.0%,Advanced
0.16691318864425855,5.2,3.4,100%,Advanced
0.11966145176833971,7.4,9.9,85.4%,Advanced
0.35191569892118896,9.4,4.1,39.25%,Beginner
0.29908323163149786,4.7,2.4,85.15%,Intermediate
0.12262216257272027,9.1,6.8,28.450000000000003%,Beginner
0.16788274649933452,6.3,4.2,99.0%,Advanced
0.12431855937482247,9.7,5.5,89.6%,Advanced
0.3417614328523324,4.3,8.3,43.3%,Beginner
0.07382011045390235,4.2,1.9,100%,Advanced
0.11990656415466477,2.9,9.3,45.099999999999994%,Beginner
0.09794667141743345,4.1,2.0,100%,Advanced
0.22628358531120668,2.7,5.5,63.1%,Beginner
0.14800457072938747,2.3,3.6,73.45%,Beginner
0.3342835062563896,5.4,2.4,64.9%,Beginner
0.24822177340745685,2.5,9.5,96.0%,Advanced
0.34063775267883173,8.0,5.6,38.800000000000004%,Beginner
0.06499930708325977,7.7,8.4,87.8%,Advanced
0.10967061357321703,7.6,7.1,90.6%,Advanced
0.05315845619705497,5.7,2.9,100%,Advanced
0.1621079503156486,1.6,8.0,100%,Advanced
0.1787876737147745,1.6,9.5,50.050000000000004%,Beginner
0.1864772288638023,1.5,7.8,58.15%,Beginner
0.2258206994051303,6.8,8.4,56.800000000000004%,Intermediate
0.2284403087412679,5.6,7.3,94.2%,Advanced
0.26460989944970986,7.3,2.0,58.15%,Beginner
0.3188165926245411,2.3,6.6,59.95%,Beginner
0.3270762666166954,9.8,1.9,47.349999999999994%,Beginner
0.3173301072627928,2.5,9.8,44.65%,Beginner
0.166553734501837,5.0,4.7,56.35%,Beginner
0.40541616840250705,4.3,5.1,57.7%,Beginner
0.25492149640373707,4.2,7.2,48.699999999999996%,Beginner
0.07002850128237251,7.3,9.6,86.2%,Advanced
0.20053489436822455,1.2,6.7,100%,Advanced
0.32405833369066184,6.7,3.1,75.69999999999999%,Intermediate
0.15333699132778839,2.7,9.3,96.0%,Advanced
0.18891848464427352,6.9,9.8,86.6%,Advanced
0.3293160749144072,2.9,3.4,71.65%,Beginner
